nma_id,study_id,author,year,journal,pmid,country,treatment_arm1,treatment_arm2,n_arm1,n_arm2,outcome_type,events_arm1,events_arm2,mean_arm1,sd_arm1,mean_arm2,sd_arm2,hazard_ratio,hr_ci_lower,hr_ci_upper,follow_up_months,age_mean,age_sd,percent_male,percent_white,disease_severity,comorbidities,rob_random_sequence,rob_allocation_concealment,rob_blinding_participants,rob_blinding_outcome,rob_incomplete_outcome,rob_selective_reporting,rob_other_bias,rob_overall,industry_funding,multi_center,comparison_type
NMA047,NRCT1361,Young,2013,JAMA,31534437,South Korea,Treatment E,Treatment C,451,636,binary,181,138,,,,,,,,24,54.5,9.1,68,79,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA047,NRCT1362,Brown,2021,J Clin Oncol,32289729,UK,Treatment E,Treatment A,742,339,binary,418,63,,,,,,,,12,43.4,8.5,50,83,Severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA047,NRCT1363,Howard,2022,Circulation,25992524,France,Treatment B,Treatment E,354,790,binary,108,316,,,,,,,,24,67.5,11.0,55,58,Moderate,None,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA047,NRCT1364,Parker,2013,BMJ,21368109,Spain,Treatment D,Treatment C,614,348,binary,199,182,,,,,,,,48,56.3,12.7,52,85,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA047,NRCT1365,Martin,2018,JAMA,36551578,Italy,Treatment E,Treatment C,769,392,continuous,,,46.2,22.8,45.4,17.6,,,,24,53.7,11.3,38,87,Mild,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA047,NRCT1366,Howard,2021,Lancet Psychiatry,32795136,Italy,Treatment D,Treatment A,303,241,survival,,,,,,,0.77,0.68,0.85,36,67.0,12.6,49,61,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA047,NRCT1367,Green,2021,Gut,22532152,Canada,Treatment A,Treatment A,689,737,survival,,,,,,,0.99,0.83,1.17,36,63.0,8.2,43,64,Mild,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA047,NRCT1368,Howard,2011,JACC,34101080,South Korea,Treatment C,Treatment A,260,591,binary,45,274,,,,,,,,48,66.2,14.0,63,68,Moderate,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA047,NRCT1369,Edwards,2023,NEJM,30362855,Mexico,Treatment A,Treatment B,770,445,continuous,,,73.9,19.0,45.9,17.2,,,,12,56.7,12.8,65,79,Moderate,None,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA047,NRCT1370,Hill,2012,NEJM,21407266,Netherlands,Treatment C,Treatment C,284,583,binary,90,186,,,,,,,,24,48.4,13.9,46,79,Severe,Multiple,unclear,low,low,low,low,low,low,unclear,yes,yes,Placebo-controlled
NMA047,NRCT1371,Rogers,2010,J Clin Oncol,29805992,Germany,Treatment A,Treatment D,267,765,continuous,,,71.2,15.9,58.5,17.6,,,,12,52.5,9.7,32,85,Severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA047,NRCT1372,Parker,2015,Lancet Psychiatry,31913794,China,Treatment E,Treatment B,436,532,binary,75,264,,,,,,,,12,54.9,9.0,58,84,Moderate-severe,HTN,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA047,NRCT1373,Roberts,2019,Gut,30447409,Canada,Treatment C,Treatment D,443,636,continuous,,,49.5,23.9,72.0,13.5,,,,36,56.4,8.7,51,81,Severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA047,NRCT1374,Evans,2017,Ann Rheum Dis,33410214,Taiwan,Treatment E,Treatment D,613,726,binary,314,260,,,,,,,,36,51.5,9.8,45,60,Severe,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA047,NRCT1375,White,2015,Blood,36094605,Mexico,Treatment D,Treatment A,409,581,continuous,,,69.8,15.1,48.8,14.2,,,,24,43.3,10.7,33,84,Mild,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA047,NRCT1376,Garcia,2014,Lancet Respir Med,30412667,Spain,Treatment A,Treatment C,584,248,binary,341,136,,,,,,,,36,45.5,12.0,44,54,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA047,NRCT1377,Wright,2022,JAMA Dermatol,21222707,France,Treatment C,Treatment B,280,671,binary,74,328,,,,,,,,12,54.9,13.5,58,69,Mild,Diabetes,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA047,NRCT1378,Thomas,2017,Gut,30404293,Taiwan,Treatment E,Treatment B,290,272,binary,108,121,,,,,,,,36,63.9,8.6,56,74,Moderate,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA047,NRCT1379,Hall,2014,Circulation,25609929,Italy,Treatment B,Treatment B,689,772,binary,144,389,,,,,,,,12,62.2,9.2,35,53,Severe,Multiple,low,low,high,low,low,low,low,high,no,yes,Head-to-head
NMA047,NRCT1380,Cooper,2012,NEJM,36218030,Australia,Treatment B,Treatment A,657,625,continuous,,,58.9,17.6,76.8,23.2,,,,12,58.3,8.6,65,66,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA047,NRCT1381,Davis,2017,J Clin Oncol,36339984,Spain,Treatment C,Treatment C,633,673,binary,136,381,,,,,,,,36,42.2,12.1,61,86,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA047,NRCT1382,Campbell,2015,Blood,31877226,Canada,Treatment B,Treatment C,362,266,survival,,,,,,,0.68,0.6,0.78,48,55.4,10.6,40,71,Moderate,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA047,NRCT1383,Campbell,2011,JAMA,36898564,China,Treatment B,Treatment E,607,396,continuous,,,66.0,19.9,62.4,23.9,,,,48,54.0,10.2,62,61,Moderate-severe,CVD,low,low,low,low,low,low,unclear,unclear,no,no,Placebo-controlled
NMA047,NRCT1384,Miller,2019,NEJM,34617379,Australia,Treatment A,Treatment C,344,408,binary,162,221,,,,,,,,24,55.1,9.7,35,59,Moderate,HTN,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA047,NRCT1385,Evans,2013,NEJM,24914604,USA,Treatment D,Treatment C,791,352,binary,248,137,,,,,,,,48,44.1,13.3,48,81,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA047,NRCT1386,Rodriguez,2016,Lancet Respir Med,36353253,Canada,Treatment A,Treatment B,302,691,binary,136,366,,,,,,,,24,43.1,9.2,62,85,Severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA047,NRCT1387,Adams,2015,Circulation,30361262,Japan,Treatment B,Treatment D,615,652,continuous,,,68.9,16.1,52.5,22.2,,,,36,63.2,9.1,53,73,Severe,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA047,NRCT1388,Moore,2018,Ann Rheum Dis,30154005,Japan,Treatment B,Treatment E,800,545,survival,,,,,,,0.76,0.64,0.87,24,54.5,10.1,47,77,Mild,Diabetes,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA047,NRCT1389,Miller,2023,Lancet,32529332,Italy,Treatment E,Treatment D,618,781,binary,361,217,,,,,,,,36,62.4,11.5,32,63,Moderate,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA047,NRCT1390,Mitchell,2015,Lancet Oncol,28588302,Canada,Treatment A,Treatment C,608,283,continuous,,,51.3,20.1,61.8,16.7,,,,24,62.5,11.4,64,83,Mild,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA047,NRCT1391,Johnson,2017,JAMA Dermatol,28620682,China,Treatment B,Treatment C,215,418,binary,62,78,,,,,,,,12,57.8,12.9,68,57,Mild,Diabetes,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA047,NRCT1392,Moore,2016,Lancet,31960809,Mexico,Treatment C,Treatment B,621,313,continuous,,,64.5,19.2,48.6,17.9,,,,48,53.7,12.1,37,73,Moderate,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA047,NRCT1393,Anderson,2014,Ann Rheum Dis,36524362,Germany,Treatment A,Treatment C,307,319,binary,108,57,,,,,,,,48,59.0,12.9,60,54,Mild,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA047,NRCT1394,Kelly,2012,Lancet Respir Med,32930678,Mexico,Treatment D,Treatment B,567,729,continuous,,,61.8,22.3,53.4,15.6,,,,36,44.0,11.4,37,64,Moderate-severe,Diabetes,low,low,low,low,low,unclear,low,unclear,no,yes,Placebo-controlled
NMA048,NRCT1395,Hill,2016,Circulation,21325083,Belgium,Treatment C,Treatment A,781,232,continuous,,,78.0,22.2,65.6,24.2,,,,12,66.6,8.9,43,87,Severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1396,Stewart,2015,NEJM,35560631,Germany,Treatment A,Treatment D,569,570,survival,,,,,,,0.82,0.7,0.97,12,59.0,11.4,32,65,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1397,Martin,2023,NEJM,25467550,Mexico,Treatment D,Treatment E,773,331,continuous,,,72.5,15.2,61.2,16.9,,,,48,61.9,10.8,40,73,Severe,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1398,Thompson,2012,JACC,27072533,South Korea,Treatment E,Treatment D,716,567,binary,169,166,,,,,,,,36,63.6,13.9,57,67,Moderate-severe,None,low,unclear,low,low,high,low,low,high,no,no,Head-to-head
NMA048,NRCT1399,Cook,2021,JACC,21336756,Denmark,Treatment A,Treatment A,579,290,continuous,,,70.0,24.6,66.2,12.6,,,,36,49.6,13.0,56,70,Moderate,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1400,Green,2011,Ann Rheum Dis,36423120,Netherlands,Treatment D,Treatment B,444,246,continuous,,,58.2,19.1,74.5,13.9,,,,12,63.0,9.8,67,83,Mild,Multiple,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA048,NRCT1401,Stewart,2018,Lancet Oncol,23861026,Australia,Treatment C,Treatment D,401,476,continuous,,,54.7,22.6,49.1,12.2,,,,48,50.1,8.7,50,75,Moderate,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1402,Hall,2016,J Clin Oncol,30381903,Netherlands,Treatment E,Treatment A,201,683,survival,,,,,,,1.04,0.86,1.18,12,52.8,10.7,52,69,Moderate,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA048,NRCT1403,King,2023,Circulation,31619281,Japan,Treatment E,Treatment E,533,357,survival,,,,,,,1.0,0.82,1.09,36,64.3,11.0,67,54,Mild,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA048,NRCT1404,Allen,2011,NEJM,33165230,Brazil,Treatment D,Treatment B,613,638,continuous,,,50.7,21.7,55.9,24.4,,,,24,54.2,13.8,66,58,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA048,NRCT1405,Wright,2010,Blood,27268958,USA,Treatment C,Treatment A,367,258,survival,,,,,,,0.64,0.56,0.7,24,61.6,9.0,59,52,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA048,NRCT1406,Davis,2013,NEJM,21826669,USA,Treatment D,Treatment E,723,258,continuous,,,47.3,22.6,68.3,14.3,,,,12,55.0,8.5,46,87,Mild,Diabetes,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA048,NRCT1407,White,2018,Lancet Neurol,25027330,Italy,Treatment B,Treatment B,284,647,survival,,,,,,,0.92,0.78,1.02,48,50.8,12.3,49,64,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1408,Martinez,2022,NEJM,32830413,Belgium,Treatment A,Treatment C,524,765,continuous,,,72.1,24.1,47.8,13.4,,,,48,48.7,13.3,34,78,Mild,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1409,Stewart,2018,Lancet Oncol,22037827,India,Treatment C,Treatment E,750,225,continuous,,,61.4,22.3,69.8,19.8,,,,36,58.8,8.7,48,81,Mild,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1410,Mitchell,2020,Ann Rheum Dis,24907860,Italy,Treatment D,Treatment B,297,739,binary,72,158,,,,,,,,48,56.8,11.7,40,52,Moderate,HTN,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA048,NRCT1411,Bell,2011,BMJ,23828724,Belgium,Treatment B,Treatment B,715,584,binary,253,145,,,,,,,,12,43.4,9.9,46,58,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA048,NRCT1412,Martinez,2015,Blood,31096208,Italy,Treatment B,Treatment C,718,792,binary,329,288,,,,,,,,36,49.4,9.5,62,85,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA048,NRCT1413,Nguyen,2023,J Clin Oncol,29388039,Mexico,Treatment B,Treatment E,555,339,continuous,,,76.1,21.1,52.4,22.4,,,,12,47.4,13.5,39,57,Severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1414,Evans,2021,Blood,35048781,Singapore,Treatment E,Treatment D,476,716,continuous,,,76.7,12.8,69.7,22.7,,,,24,61.7,13.3,34,82,Severe,Multiple,low,low,low,low,unclear,low,low,unclear,no,yes,Placebo-controlled
NMA048,NRCT1415,Thompson,2016,BMJ,22873053,Germany,Treatment B,Treatment B,707,636,survival,,,,,,,1.03,0.93,1.13,48,52.2,13.2,34,87,Severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1416,Carter,2021,NEJM,24317983,Italy,Treatment B,Treatment E,202,458,binary,36,175,,,,,,,,36,54.8,9.6,63,55,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA048,NRCT1417,Collins,2021,Lancet Oncol,22428976,USA,Treatment D,Treatment B,210,527,survival,,,,,,,0.73,0.61,0.83,48,54.7,13.6,48,79,Moderate,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1418,Moore,2021,J Clin Oncol,24580107,USA,Treatment B,Treatment C,550,752,survival,,,,,,,0.68,0.57,0.81,12,61.3,9.4,39,74,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA048,NRCT1419,Miller,2013,J Clin Oncol,25214260,Netherlands,Treatment A,Treatment D,270,644,binary,109,263,,,,,,,,12,50.2,8.5,67,70,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1420,Garcia,2016,Gut,36352345,China,Treatment E,Treatment B,625,599,binary,285,277,,,,,,,,48,47.9,12.2,60,81,Mild,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA048,NRCT1421,Morris,2021,Lancet Respir Med,25444322,Australia,Treatment B,Treatment D,236,483,continuous,,,55.6,19.2,69.6,20.4,,,,24,44.8,8.2,54,67,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA048,NRCT1422,Clark,2019,JAMA Dermatol,29389021,Singapore,Treatment D,Treatment A,650,315,survival,,,,,,,0.82,0.68,0.9,24,61.1,10.8,37,73,Severe,None,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA048,NRCT1423,Nelson,2013,J Clin Oncol,29143086,Belgium,Treatment D,Treatment E,320,373,binary,100,217,,,,,,,,12,48.2,8.4,57,82,Mild,Multiple,low,low,low,low,unclear,low,low,unclear,no,yes,Placebo-controlled
NMA048,NRCT1424,Collins,2022,Blood,22653885,USA,Treatment C,Treatment D,518,736,binary,117,363,,,,,,,,36,45.9,8.3,46,57,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA049,NRCT1425,Kelly,2016,Gut,27701961,Japan,Treatment E,Treatment B,210,487,binary,73,221,,,,,,,,12,51.2,8.9,49,84,Moderate,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA049,NRCT1426,Williams,2015,BMJ,28866292,Netherlands,Treatment C,Treatment D,772,267,binary,236,94,,,,,,,,12,42.9,13.9,33,67,Mild,None,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA049,NRCT1427,Peterson,2020,Lancet Respir Med,23763380,China,Treatment D,Treatment C,365,315,binary,124,127,,,,,,,,36,63.9,10.0,57,84,Severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA049,NRCT1428,Cooper,2016,JAMA Dermatol,34740821,Germany,Treatment B,Treatment A,694,503,binary,206,229,,,,,,,,48,63.3,14.0,46,87,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA049,NRCT1429,Collins,2012,JACC,32944167,India,Treatment A,Treatment A,307,655,continuous,,,56.6,24.8,68.2,18.8,,,,24,64.5,13.1,52,66,Moderate-severe,None,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA049,NRCT1430,Thompson,2017,Lancet,35676894,UK,Treatment E,Treatment B,508,302,continuous,,,66.3,13.2,69.5,14.3,,,,48,57.2,11.7,51,52,Severe,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA049,NRCT1431,Collins,2014,Lancet Psychiatry,32233604,Taiwan,Treatment C,Treatment E,603,738,survival,,,,,,,0.71,0.58,0.85,48,61.8,8.1,33,74,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,no,Head-to-head
NMA049,NRCT1432,Campbell,2012,JAMA Dermatol,35955111,Japan,Treatment D,Treatment A,750,692,binary,429,396,,,,,,,,48,63.2,10.0,39,74,Mild,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA049,NRCT1433,Cook,2012,Circulation,27552533,Taiwan,Treatment D,Treatment D,261,427,continuous,,,48.9,22.6,52.1,22.3,,,,24,49.7,11.0,56,63,Moderate,Multiple,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA049,NRCT1434,King,2015,Ann Rheum Dis,32368315,France,Treatment D,Treatment D,643,423,binary,271,226,,,,,,,,48,61.3,11.0,42,69,Mild,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA049,NRCT1435,Morgan,2011,JAMA Dermatol,26315871,Singapore,Treatment A,Treatment B,346,759,continuous,,,62.4,21.1,45.9,13.8,,,,24,55.4,13.4,44,54,Moderate-severe,None,low,low,low,low,low,low,unclear,unclear,no,no,Placebo-controlled
NMA049,NRCT1436,Martin,2016,JACC,24898698,Sweden,Treatment C,Treatment A,508,223,binary,241,68,,,,,,,,24,43.9,8.3,36,57,Moderate,Multiple,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA049,NRCT1437,Bailey,2012,Gut,33668257,Belgium,Treatment C,Treatment C,365,288,survival,,,,,,,1.05,0.91,1.14,12,52.9,12.6,66,82,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA049,NRCT1438,Mitchell,2012,Lancet,30278453,France,Treatment E,Treatment D,315,381,continuous,,,71.9,21.8,50.0,16.3,,,,36,67.1,8.1,55,78,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA049,NRCT1439,Williams,2015,Circulation,24183829,Singapore,Treatment C,Treatment C,445,400,binary,157,113,,,,,,,,12,63.8,9.0,49,55,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA049,NRCT1440,Smith,2021,Lancet,21717569,China,Treatment A,Treatment D,405,274,binary,88,110,,,,,,,,36,49.1,9.9,37,84,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA049,NRCT1441,Stewart,2021,Lancet Neurol,22774253,China,Treatment B,Treatment D,325,684,binary,106,337,,,,,,,,12,51.5,10.5,67,55,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA049,NRCT1442,Collins,2010,J Clin Oncol,30852091,India,Treatment D,Treatment D,260,562,continuous,,,63.3,12.6,57.8,15.6,,,,48,62.6,10.2,48,56,Severe,HTN,low,unclear,low,low,low,low,low,unclear,no,no,Placebo-controlled
NMA049,NRCT1443,Morris,2018,JAMA,30876233,Australia,Treatment C,Treatment B,551,301,binary,206,93,,,,,,,,24,61.2,9.5,59,81,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA049,NRCT1444,Moore,2014,Lancet Oncol,32531693,South Korea,Treatment B,Treatment B,558,269,survival,,,,,,,0.87,0.75,1.02,24,49.4,11.2,32,73,Moderate,Multiple,low,low,low,low,high,low,low,high,yes,yes,Placebo-controlled
NMA049,NRCT1445,Campbell,2016,JACC,24524672,UK,Treatment A,Treatment A,452,629,binary,221,156,,,,,,,,48,52.2,8.5,55,73,Moderate,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA049,NRCT1446,Wilson,2013,Lancet Psychiatry,28826541,China,Treatment C,Treatment B,200,658,continuous,,,45.3,15.0,69.5,20.8,,,,36,63.3,9.2,38,82,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA049,NRCT1447,Allen,2013,Lancet Oncol,34029855,Australia,Treatment E,Treatment A,772,719,binary,285,347,,,,,,,,12,44.2,8.1,35,61,Severe,CVD,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA049,NRCT1448,Hall,2013,Lancet Oncol,31688326,Australia,Treatment D,Treatment A,218,577,binary,62,251,,,,,,,,36,48.7,12.5,33,56,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA049,NRCT1449,Rodriguez,2014,Blood,25623211,Japan,Treatment A,Treatment E,789,207,continuous,,,77.4,24.3,72.8,22.5,,,,36,61.7,9.2,52,60,Mild,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA049,NRCT1450,Howard,2020,JAMA Dermatol,36412917,India,Treatment D,Treatment D,607,550,survival,,,,,,,1.0,0.84,1.14,48,63.2,9.5,46,65,Moderate,None,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA049,NRCT1451,Murphy,2011,BMJ,33501558,Japan,Treatment C,Treatment D,635,273,binary,122,43,,,,,,,,36,60.4,9.4,36,53,Moderate,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA049,NRCT1452,Kelly,2014,JAMA,32469532,China,Treatment D,Treatment E,800,289,binary,265,85,,,,,,,,36,61.8,11.9,55,54,Severe,CVD,low,low,low,unclear,low,low,low,unclear,yes,yes,Placebo-controlled
NMA049,NRCT1453,Nelson,2019,BMJ,30135755,China,Treatment D,Treatment D,369,600,survival,,,,,,,0.62,0.53,0.74,36,42.1,8.5,57,65,Mild,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA049,NRCT1454,Mitchell,2010,Lancet Oncol,25594761,India,Treatment D,Treatment D,353,795,survival,,,,,,,0.81,0.69,0.9,12,46.0,11.5,66,75,Moderate-severe,None,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA050,NRCT1455,Wilson,2014,Gut,27009374,Belgium,Treatment A,Treatment E,365,558,binary,172,235,,,,,,,,36,66.7,13.2,37,75,Mild,Multiple,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA050,NRCT1456,Wilson,2018,Lancet Neurol,36205800,Spain,Treatment A,Treatment C,449,212,binary,261,98,,,,,,,,24,59.7,10.4,62,88,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA050,NRCT1457,Jackson,2021,NEJM,21472806,Mexico,Treatment A,Treatment D,244,791,binary,140,315,,,,,,,,12,45.6,10.9,55,77,Severe,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA050,NRCT1458,Collins,2011,Lancet,35875673,Sweden,Treatment C,Treatment D,217,540,survival,,,,,,,1.01,0.87,1.11,12,57.1,12.3,48,72,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA050,NRCT1459,Collins,2013,Blood,35329292,Taiwan,Treatment C,Treatment A,292,471,binary,79,275,,,,,,,,48,52.6,11.2,63,87,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA050,NRCT1460,Martin,2018,Neurology,28962549,China,Treatment C,Treatment B,475,465,binary,72,73,,,,,,,,48,49.9,8.1,61,82,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA050,NRCT1461,Jones,2022,Circulation,33888126,Italy,Treatment A,Treatment C,707,276,survival,,,,,,,0.76,0.68,0.9,48,59.4,13.0,53,78,Severe,None,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA050,NRCT1462,Roberts,2013,Circulation,32623151,Brazil,Treatment A,Treatment B,234,297,binary,81,138,,,,,,,,24,57.5,14.0,51,87,Moderate,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA050,NRCT1463,Murphy,2012,Neurology,32680571,USA,Treatment A,Treatment D,275,361,survival,,,,,,,0.58,0.51,0.68,36,62.4,12.4,49,52,Mild,Diabetes,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA050,NRCT1464,Stewart,2021,J Clin Oncol,24012182,India,Treatment D,Treatment C,578,324,binary,87,184,,,,,,,,36,53.0,10.6,64,85,Mild,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA050,NRCT1465,Kelly,2023,J Clin Oncol,25566969,France,Treatment A,Treatment B,780,732,binary,381,267,,,,,,,,48,47.7,13.1,51,63,Moderate,None,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA050,NRCT1466,Parker,2023,Circulation,22039989,Australia,Treatment B,Treatment A,422,624,survival,,,,,,,0.67,0.61,0.78,36,59.8,9.1,40,52,Mild,Diabetes,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA050,NRCT1467,Reed,2015,Circulation,29079038,Belgium,Treatment B,Treatment E,373,256,binary,162,46,,,,,,,,48,61.1,11.6,58,85,Severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
